Id_chunk_data_gz,Id_chunk_llm_gz,dataini,datafim,total_ok,lista_id_err,status
2609,2609,2026-05-06T08:37:46.279991,2026-03-06T06:31:45.543264,362,[],em_processamento
2610,2610,2026-05-06T08:39:09.472555,2026-03-06T06:33:32.944001,431,[],em_processamento
2611,2611,2026-05-06T08:41:27.999920,2026-03-06T06:36:25.711529,382,[],em_processamento
2612,2612,2026-05-06T08:42:51.763739,2026-03-06T06:38:20.210406,358,[],em_processamento
2613,2613,2026-05-06T08:43:08.014944,2026-03-06T06:40:19.194754,329,[],em_processamento
2614,2614,2026-05-06T08:48:06.920775,2026-03-06T06:42:14.694406,300,[],em_processamento
2615,2615,2026-05-06T08:48:29.456394,2026-03-06T06:44:15.993167,367,[],em_processamento
2616,2616,2026-05-06T08:52:06.825184,2026-03-06T23:56:08.400726,385,[],em_processamento
2617,2617,2026-05-06T08:53:20.270075,2026-03-06T23:57:11.317116,399,[],em_processamento
2618,2618,2026-05-06T08:53:51.480557,2026-03-06T23:36:35.252654,402,[],em_processamento
2619,2619,2026-05-06T08:56:14.702619,2026-03-06T23:37:26.387270,398,[],em_processamento
2620,2620,2026-05-06T08:58:22.537911,2026-03-06T23:39:04.176125,457,[],em_processamento
2621,2621,2026-05-06T08:59:12.946476,2026-03-06T23:57:26.556761,454,[],em_processamento
2622,2622,2026-05-06T09:02:35.039347,2026-03-06T23:45:02.636568,265,[],em_processamento
2623,2623,2026-05-06T09:04:17.484051,2026-03-06T23:44:57.321161,323,[],em_processamento
2624,2624,2026-05-06T09:04:34.478121,2026-03-06T23:48:05.644427,472,[],em_processamento
2625,2625,2026-05-06T09:07:16.263351,2026-03-06T23:50:11.617793,379,[],em_processamento
2626,2626,2026-05-06T09:07:49.904071,2026-03-06T23:51:23.253372,361,[],em_processamento
2627,2627,2026-05-06T09:08:44.955454,2026-03-06T23:53:47.826109,317,[],em_processamento
2628,2628,2026-05-06T09:09:56.098502,2026-03-07T00:13:39.034740,295,[],em_processamento
2629,2629,2026-05-06T09:12:41.870659,2026-03-21T04:32:39.793701,336,[],em_processamento
2630,2630,2026-05-06T09:15:17.730598,2026-03-21T04:34:59.536251,368,[],em_processamento
2631,2631,2026-05-06T09:18:06.301949,2026-03-21T04:37:39.608689,385,[],em_processamento
2632,2632,2026-05-06T09:20:20.024994,2026-03-21T04:40:39.207853,404,[],em_processamento
2633,2633,2026-05-06T09:20:39.521460,2026-03-21T04:43:11.229389,464,[],em_processamento
